Review
평점 5  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 설치 친절하게 잘해주시고 상품 만족합니다. 0
리뷰 더보기 접기 평점 5 2  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 먼 길 오겨서 꼼꼼하게. 설치 잘해주셨습니다.. 이미지 펼쳐보기 1
"판매자  . 신고 소중한 고객님, 설치사진과 같이 좋은 리뷰 남겨주셔서 너무 감사합니다. 저희 메인에어컨은 고객님들의 만족을 위해 최선의 노력을 다하며, 고객님과의 신뢰를 최우선으로 생각하는 메인에어컨이 되도록 더욱 노력하겠습니다!"
평점 4  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 한달사용사무실에서 잘사용하고있어요 1
"판매자  . 신고 고객님, 저희 메인에어컨을 이용해주셔서 감사합니다! 고객과의 약속을 최우선으로 생각하는 메인에어컨이 되도록 더욱 노력하며, 보다 나은 서비스를 제공하기 위하여 최선을 다하겠습니다! 제품 사용하시면서 불편한 점이나 궁금하신 점은 언제든지 고객센터로 전화주시면 자세하게 상담 해드리겠습니다! 항상 건강하시길 바랍니다"
리뷰 더보기 접기 평점 5  . 신고 기능 선택 냉난방기 평형선택 11평형 인버터 11 1 한달사용잘쓰고 대 만족하고있어요 이미지 펼쳐보기 1
"판매자  . 신고 고객님, 저희 메인에어컨을 이용해주셔서 감사합니다! 고객과의 약속을 최우선으로 생각하는 메인에어컨이 되도록 더욱 노력하며, 보다 나은 서비스를 제공하기 위하여 최선을 다하겠습니다! 제품 사용하시면서 불편한 점이나 궁금하신 점은 언제든지 고객센터로 전화주시면 자세하게 상담 해드리겠습니다! 항상 건강하시길 바랍니다"
평점 4  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 21년형 인버터 06 8 추가비용이 너무 많이 나와요 0
"판매자  . 신고 고객님, 현장에서 발생되는 추가설치비는 상세페이지에 있는 추가설치비 목록표 에 따라 청구됩니다. 고객님 청구 영수증 확인 부탁드립니다. 기본설치비용 현장별도 100,000 원 울산지역 배송비 40,000원 배관세척작업 50,000원 용접작업 10,000원 계단운반비 20,000원 총 22만원 청구 되었으며, 고객님 동의하에 설치 동의서 확인 하였습니다. 발생하지 않아도 될 추가설치비용 목록이 있으시다면, 고객센터로 문의 부탁드립니다. 고객님들께서 안전하게 믿고 구매하셔도 되는 메인에어컨이 되도록 더욱 노력하겠습니다.사용하시면서 불편하거나 궁금하신 점은 언제든 전화주세요! 감사 합니다 더보기"
리뷰 더보기 접기 평점 5  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 에어컨 시원하고 가격도 좋고 잘 이용하고 있습니다 이미지 펼쳐보기 1
"판매자  . 신고 소중한 고객님, 메인에어컨을 이용해 주셔서 진심으로 감사드립니다. 고객님의 만족은 저희의 행복입니다. 친절한 상담부터 정확, 친절, 빠른 설치를 진행하기 위하여 최선을 다하고 있습니다! 귀한 시간 내셔서 써주신 리뷰에 감사드리며, 사용하시면서 불편하거나 궁금하신 점은 언제든 전화 주세요! 행운 가득한 하루 되세요!"
평점 5  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 배송빠르고 제품좋아요 1
"판매자  . 신고 고객님, 저희 메인에어컨을 이용해주셔서 감사합니다! 고객과의 약속을 최우선으로 생각하는 메인에어컨이 되도록 더욱 노력하며, 보다 나은 서비스를 제공하기 위하여 최선을 다하겠습니다! 제품 사용하시면서 불편한 점이나 궁금하신 점은 언제든지 고객센터로 전화주시면 자세하게 상담 해드리겠습니다! 항상 건강하시길 바랍니다"
평점 5  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 한달사용아직사용은안해봤지만 디자인은만족합니다. 1
"판매자  . 신고 소중한 고객님, 메인에어컨을 이용해 주셔서 진심으로 감사드립니다. 고객님의 만족은 저희의 행복입니다. 친절한 상담부터 정확, 친절, 빠른 설치를 진행하기 위하여 최선을 다하고 있습니다! 귀한 시간 내셔서 써주신 리뷰에 감사드리며, 사용하시면서 불편하거나 궁금하신 점은 언제든 전화 주세요! 행운 가득한 하루 되세요!"
리뷰 더보기 접기 평점 5  . 신고 기능 선택 냉난방기 평형선택 11평형 인버터 11 1 설치기사님 최고에요 제품도 굿 배송도굿 이미지 펼쳐보기 1
"판매자  . 신고 소중한 고객님, 설치사진과 같이 좋은 리뷰 남겨주셔서 너무 감사합니다. 저희 메인에어컨은 고객님들의 만족을 위해 최선의 노력을 다하며, 고객님과의 신뢰를 최우선으로 생각하는 메인에어컨이 되도록 더욱 노력하겠습니다!"
리뷰 더보기 접기 평점 5 5  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 주거형태10평 미만 한달사용여름끝물에 설치해서 많이 사용하진 못했지만 시원하게 잘 사용했습니다. 무풍이 아니고 사용하는 스튜디오 공간이 좁아서 시끄럽지 않을까 걱정했는데 너무 조용해서 만족해요 이미지 펼쳐보기 1
"판매자  . 신고 소중한 고객님, 메인에어컨을 이용해 주셔서 진심으로 감사드립니다. 고객님의 만족은 저희의 행복입니다. 친절한 상담부터 정확, 친절, 빠른 설치를 진행하기 위하여 최선을 다하고 있습니다! 귀한 시간 내셔서 써주신 리뷰에 감사드리며, 사용하시면서 불편하거나 궁금하신 점은 언제든 전화 주세요! 행운 가득한 하루 되세요!"
평점 4  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 주거형태대가족 에어컨 설치하시는 분이 넘 친절하게 잘 해주셨습니다 2
"판매자  . 신고 소중한 고객님, 메인에어컨을 이용해 주셔서 진심으로 감사드립니다. 고객님의 만족은 저희의 행복입니다. 친절한 상담부터 정확, 친절, 빠른 설치를 진행하기 위하여 최선을 다하고 있습니다! 귀한 시간 내셔서 써주신 리뷰에 감사드리며, 사용하시면서 불편하거나 궁금하신 점은 언제든 전화 주세요! 행운 가득한 하루 되세요!"
리뷰 더보기 접기 평점 5  . 신고 기능 선택 에어컨 난방기능 평형선택 6평형 24년형 인버터 06 1 차가운바람 잘나오고 좋아요 이미지 펼쳐보기 1
"판매자  . 신고 소중한 고객님, 설치사진과 같이 좋은 리뷰 남겨주셔서 너무 감사합니다. 저희 메인에어컨은 고객님들의 만족을 위해 최선의 노력을 다하며, 고객님과의 신뢰를 최우선으로 생각하는 메인에어컨이 되도록 더욱 노력하겠습니다!"
리뷰 더보기 접기 평점 5  . 신고 설치꼼꼼하게 잘해주셨어요 에어컨은 만 써요. 믿고 구매했습니다 사진 비디오 수 2 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5 7  . 신고 주거형태20평대신혼 부부 한달사용내년 잘 사용할수있을거같아요 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 4  . 신고 주거형태20평대취학자녀 가정 만족합니다 잘 설치됐습니다. 사진 비디오 수 2 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5 1  . 신고 설치잘받았습니다 내년여름이 기대되네요 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 주거형태10평대취학자녀 가정 한달사용여름 다 가고 구매해서 실사용은 몇일 안되지만 그래도 시원하게 여름을 마무리했어요. 너무 더워서 빠른 설치 요청했는데 다음날 오셔서 바로 설치해주셨고요 감사합니당 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 주거형태30평대대가족 디자인 이쁘고 설치기사님 친철하셔요! 배관 5 가량 연장해서 설치비 37 나왔습니다 사진 비디오 수 2 이미지 펼쳐보기 1
리뷰 더보기 접기 평점 5  . 신고 주거형태20평대취학자녀 가정 겨울에 미리 설치하겠다고 마음먹고 샀습니다. 초기 시운전 해주셨고 잘 작동하리라 믿습니다. 고물 대리석 식탁을 폐기해 주십사 부탁하였는데 선뜻 응해주셔서 감사합니다. 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 설치기사분이 너무 친절해요 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 부모님댁에 해드렸는데 너무 만족하셨어요 !! 이미지 펼쳐보기 0
평점 3  . 신고 벽걸이 설치 못 한다해서 스탠드만햇네여 ... 0
리뷰 더보기 접기 평점 5 7  . 신고 주거형태20평대신혼 부부 시원하고 폰 연동돠서 좋습니다. 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5 1 6  . 신고 한달사용재구매좋아요 공청기기능도 좋네요 강아지도 시원해해요 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 주거형태10평대영유아 가정 급하게 주문했는데 설치도 다음날 바로 되었어요. 설치비가 생각보다 많이 나왔지만 그래도 무더위날 에어컨 바람이로 시원하게 나서 만족합니다. 너무 시원해요 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 주거형태취학자녀 가정 한달사용엘지 가전이야..설명하면 입 아프고요...이렇게 커버를 구매해서 덮어놓으니 크지 않고 예쁘네요... 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5 1 6  . 신고 주거형태20평대신혼 부부 한달사용재구매강아지도 좋아합니다 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5 1  . 신고 한달사용디자인 깔끔하고 기능좋아요. 엘지어플 연동해서 핸드폰으로 많은 기능 실행할 수 있습니다 이미지 펼쳐보기 0
"평점 5  . 신고 주거형태20평대 한달사용가전은 엘지 약간 소음이 있었으나, 오셔서 설명도 잘 해 주셨어요.. 0"
리뷰 더보기 접기 평점 5  . 신고 주거형태30평대영유아 가정 한달사용디자인도 심플하고 전기요금도 적게나와요 이미지 펼쳐보기 0
평점 5  . 신고 한달사용만족하고쓰고있어요. 0
리뷰 더보기 접기 평점 4  . 신고 주거형태취학자녀 가정 엘지 에어컨이야 좋은건 말할필요 없죠...기능들도 좋아져서 스스로 관리를 하네요...근데 설치비용은 집집마다 상황이 다르겠지만 그래도 설치비용이 꽤 많이 나옵니다...참고하세요.. 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 제품선택 17 7974 구형 설치 깔끔하게 잘해주셨어요 사진 비디오 수 2 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 4  . 신고 제품선택 17 7974 최신형 공청기능 주거형태20평대영유아 가정 원하는날 설치가능해서 좋았어요 추가요금 33만원 나왔고 설치하면서 잠깐 시운전 했을때 추웠음 근데 설치하고보니 4등급이네요 기사님 말로는 이제 상관없다하는데 흠.. 어쨌든 이사오면서 에어컨 사야지 사야지 하다가 이제샀어요 안방엔 벽걸이인데 기사님말로는 바람이 직빵으로 오는게아니라 동굴속에 있는 시원함 같은 바람이라 하시네요 아기랑 같이자야해서 직빵으로오면 어쩌나 걱정했는데 다행이에요 아직 제대로 틀어본적은 없지만 기사님들도 친절하셔요 사진 비디오 수 2 이미지 펼쳐보기 3
판매자  . 신고 고객님 소중한 리뷰 감사합니다! 제품 및 설치관련 만족해하시는 것 같아서 정말 다행입니다 ! 앞으로 여름동안 구매 및 설치 받으신 상품 쭉 잘 사용하셨으면 하는 바램입니다! 건강하고 행복한 하루 되세요 ! 감사합니다 더보기
리뷰 더보기 접기 평점 5 9  . 신고 제품선택 17 7974 최신형 공청기능 주거형태10평대신혼 부부 한달사용공지청정으로 시연했는데 집안이 너무나도 다른 느낌이었어요 부담없이 구매할거라면 요고 추천!! 이미지 펼쳐보기 1
평점 4  . 신고 제품선택 17 7974 최신형 공청기능 주거형태20평대취학자녀 가정 설치비가 생각보다 조금 더 나왔는거 제외한곤 괜찮습니다 1
리뷰 더보기 접기 평점 5  . 신고 제품선택 17 7974 최신형 바람문블루 주거형태20평대신혼 부부 한달사용겨울이라 테스트만 하고 케이스만 덮어 놨습니다 전 에어컨 보다 크기가 작아 공간을 덜 차지해서 좋네여 이미지 펼쳐보기 0
리뷰 더보기 접기 평점 5  . 신고 제품선택 17 7974 최신형 바람문블루 주거형태20평대신혼 부부 빠른설치 기사님이 너무 친절하십니다 자세한설명 설치 감사합니다 새해복 많이받으세여! 사진 비디오 수 2 이미지 펼쳐보기 1
평점 3  . 신고 제품선택 17 7974 최신형 공청기능 추가요금이 잇는데 이리많을줄이야삼심칠만원이나 하다니 그냥 매장에서 살걸 그랫어요 13
리뷰 더보기 접기 평점 4  . 신고 제품선택 17 7974 최신형 바람문베이지 어제 구매 오늘 설치 친절 다 만족 합니다..만 앵글갑만 생각했는데 생각지도 않은추가 설치비가 다해서 40만원 카드안되고 현금 물빠지는 배관비도 받는지는 몰랏습니다.. 말고는 다 만족 합니다 이미지 펼쳐보기 14
리뷰 더보기 접기 평점 5  . 신고 제품선택 17 7974 최신형 바람문베이지 에어컨 고장으로인하여 삼성 에어컨 구매 했어요 설치 기사님 넘잘해주시고 깔끔 하게 해주셨어요 강추합니다 사진 비디오 수 2 이미지 펼쳐보기 1
판매자  . 신고 고객님 안녕하세요! 소중한 리뷰 감사합니다 ! 설치에 만족하셨다니 정말 다행입니다! 해당 내용은 설치 팀장님께 전달드리겠습니다 앞으로 더운 여름 동안에 쭉 잘 사용하셨으면 하는 바램입니다! 건강하고 행복한 하루 되세요 ! 감사합니다 더보기
리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 스토어 판매처 및 배송기사님께서 빠르고 너무 친절하게 설명 해주셔서 너무 좋았습니다. 고민하지 마시고 에어컨 설치는 여기서 하세요!! 이미지 펼쳐보기 1
판매자  . 신고 리뷰가 증명하는 하늘에어컨입니다 항상 빠르면서 친절꼼꼼하게 설치해드리려고 노력하고 있습니다 만족해 하신만큼 여름에 시원하게 잘보내세요
리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성멀티형에어컨 17 6평 유풍 주거형태20평대신혼 부부 역시 삼성 설치기사분이 너무 꼼꼼하게 잘해주시고 마무리도 깔끔하게 깨끗하게 이쁘게 해주셔서 너무 기분 좋아요 사진 비디오 수 2 이미지 펼쳐보기 1
판매자  . 신고 너무 이쁘게 잘설치되었네요 믿고 쓸수있는 삼성제품입니다 저희기사님들도 오랬동안 함께해온 베테랑 기사님들이여서 현장만족감이 매우높습니다 마무리도 항상 최대한 깔끔하게 하려고 노력하고있습니다 좋은리뷰 감사드립니다
평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 한달사용설치자분들 너무 친절하시고 마무리 마감이 최고입니다 1
판매자  . 신고 항상친절 정직하게 설치해주시는 하늘에어컨기사님들이십니다 마감까지 잘되어야 고객님들이 계속 사용하실때 만족감이 높으시기에 항상 최선을 다하고있습니다 감사합니다
리뷰 더보기 접기 평점 5 5  . 신고 제품선택 삼성멀티형에어컨 17 6평 유풍 스토어 올 여름 무척 더워서 내년을 대비해 에어컨 설치했네요 만족합니다 이미지 펼쳐보기 1
"판매자  . 신고 미리 설치 잘하셨네요 여름보다 가격도 저렴하고 , 조금더 꼼꼼한 설치도 가능해서 , 지금 설치 잘하셨습니다 만족해하신만큼 내년여름에 시원하게 잘사용하셨으면 합니다 감사합니다"
리뷰 더보기 접기 평점 5  . 신고 제품선택 캐리어 멀티형16평 6평 24년신형 주거형태30평대싱글 스토어 설치 지역은 의정부였구요 가격도 젤 저렴하고 전화 통화만해도 엄청친절하십니다 어머니혼자 계서서 걱정했는데 알아서 잘 설치해주집에 시고 따로 사진까지 다 보내주시네요 혹시나 고민하시는분들 있으시면 고민하지마시고 여기서 구매하면됩니다 사진 비디오 수 2 이미지 펼쳐보기 2
"판매자  . 신고 수많은리뷰가 증명하는 하늘에어컨입니다 친절함은 기본이고 , 가격도 저렴하면서 , 추가비에대해서도 투명정직하게 오랬동안 운영하고있기에 , 많은 소개가 들어오고 있습니다 , 기사님들도 저희와 10년가까이하거나 , 공동대표님과 20년넘게 알고지내신분들로만 같이 하고있기에 저희도 기사님들에게 믿고 일을 드리고 있습니다 감사합니다"
평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 친절하고 설명잘해주십니다. 1
판매자  . 신고 항상 친절 정직 꼼꼼하게 설치및 응대약속드리고 있습니다 만족해 하신만큼 제품 잘사용하셨으면 합니다 감사합니다
리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성멀티형에어컨 17 6평 유풍 스토어 설치기사님 완전 친절하시고 저렴한 금액으로 설치했어요. 감사합니다. 이미지 펼쳐보기 1
판매자  . 신고 수많은 리뷰의 평점 4.95점이 증명하는 하늘에어컨 기사님들입니다 제품가격도 최대한 저렴하게 하려고 항상 노력하고있습니다 기본설치비도 저렴한편이라서 많은분들이 비교후에 주문 해주십니다 감사합니다
평점 5  . 신고 제품선택 삼성 무풍스탠드에어컨17평 한달사용저렴한가격 좋네요 1
판매자  . 신고 네 가성비좋은 제품으로 삼성에어컨중에서 가장많이 나가는 모델입니다 만족해 하신만큼 여름에 제품 잘사용하셨으면 합니다 감사합니다 !
리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 주거형태30평대신혼 부부 설치 기사님 너무 감시드립니다 자세한 설명과 깔끔한 설치 너무 기분 좋은 하루였습니다 항상 건강하시고 행복하세요 설치 사진과 실외기 관 처리해주신 사진 그리고 배수관 호수 이쁘게 설치해주신 사진 첨부합니다 사진 비디오 수 3 이미지 펼쳐보기 2
"판매자  . 신고 수많은 리뷰가 증명하는 하늘에어컨 입니다 오랬동안 함께해온 실력있는 기사님들로만 이루어져 있어서 , 현장에서 친절 정직 꼼꼼 하게 설치해드릴수 있다고 자부하고 있습니다 좋은리뷰 감사드리며 내년 여름에 시원하게 잘 사용하세요 감사합니다"
리뷰 더보기 접기 평점 5 76  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 주거형태20평대싱글 스토어 친절하게 설치 잘 해 주셨네요 사진 비디오 수 2 이미지 펼쳐보기 1
판매자  . 신고 깔끔하게 잘설치되었네요 항상 친절 정직하게 설치해주시는 하늘에어컨 기사님들입니다 수만은 리뷰 평점4.95가 증명하고있습니다 제품 잘사용하세요 감사합니다 !!!!
평점 5 3  . 신고 제품선택 삼성멀티형에어컨 17 6평 유풍 주거형태30평대대가족 재구매제품이 성능이 너무 좋았고 설치하기 까다로운 구조였는데 설치를 우리 요구대로 설치하여 주어 너무 맘에 들었습니다 1
판매자  . 신고 2대 구매감사합니다 저희기사님들은 경력이 오래되셔셔 어려운환걍에서도 최대한 친절 꼼꼼하게 설채해주십니다 내년여름에 시원하게 잘사용하셨으면 합니다 감사합니다
평점 5 3  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 주거형태20평대싱글 구매한 에어컨이 맘에 들었고 설치 날짜를 여러번 변경하였는데도 친절하게 변경하여주었고 설치도 잘해주어 정말 기분이 좋았습니다 1
평점 5 9  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 주거형태20평대싱글 친정엄마 선물해드렸는데 매우친절하시고 에어컨도 맘에드신다고합니다 1
판매자  . 신고 네 부모님선물용으로 많이들 구매하시는 삼성 가성비 모델입니다 저희 기사님들은 항상 친절 정직하게 설치해주시기에 현장 만족감이 높으셔셔 주변에서 소개가 많이 들어오고 있습니다 감사합니다
리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성멀티형에어컨 17 6평 유풍 주거형태30평대취학자녀 가정 스토어 1. 최고! 초강추합니다 2. 무조건 여기에서 구매하세요. 여기저기 다 알아보니 제품 및 설치 추가비용 서비스 가장 좋습니다. 3. 가평 지역임에도 불구하고 주문 후 신속하고 빠르게 일정 맞춰 깔끔하게 설치해 주셨어요. 갑자기 에어컨 컴프레셔 고장으로 더위에 고생했는데 진짜루 행복하고 살 것 같네요. 너무 좋아요 사진 비디오 수 5 이미지 펼쳐보기 3
"판매자  . 신고 초강추 감사합니다 저희 하늘에어컨은 제품가격뿐만아니라 추가비도 저렴한편입니다 ,또한 현장에서 불필요하게 과다청구없이 , 성수기 기간이든 비수기 기간이든 , 항상 투명 정직하게 견적내드리고 있습니다 ,어떠한 환경에서든 최대한 친절하게 설치및 응대하고있고 ,뒷정리도 최대한 신경써서 하고있습니다 만족해 하신만큼 남은여름 시원하게 잘보내셨으면 합니다 감사합니다"
"리뷰 더보기 접기 평점 5  . 신고 제품선택 캐리어 스탠드형 16평 24년신형 주거형태10평대신혼 부부 한달사용스토어 결제 후 바로 다음날 설치해주셨다. 친절하고, 신속해서 좋습니다. 이미지 펼쳐보기 2"
판매자  . 신고 항상 신속하면서도 친절 꼼꼼 정직하게 설치해드리려고 노력하고있습니다 만족해하신 만큼 제품 잘사용하셨으면 합니다 감사합니다
"리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 주거형태30평대취학자녀 가정 스토어 작년까지 잘 썼는데..올해 가스가 0... 가스주입하고 이틀만에 다 새버려서.. 알루미늄 판? 이 손상된것 같다고 들었는데 오늘 기사님께 여쭤보니 5 7년이면 손상될수 있다고.. 올해 딱 10년째인 에어컨인데... 이번 아이도 최대한 오래 버텨주길 상품평이 좋아서 문의했고 사장님께서 빠른 답변주셨고 얘기듣다 그냥 주문해버렸어요. 월요일주문 목요일12시 설치했어요. 기본설치비만 필요할줄 알았는데.. 배송비 스마트웨어? 랑 2층이상은 안전비 ..항목이 있네요. 8층이라...위험하긴하죠.. 긴장긴장 다 해서 28. 입금해드렸어요. 두분이서 조용히 빠르게 설치해주셨고, 두분다 인상도좋으시고 차분하시고, 설치후 설명도 잘 해주셨어요. 뒷 처리도 깔끔히 해주셨어요. 습한 날이라 땀을 뚝뚝 흘리셔서 선풍기틀어드리고 시원한 커피도 드렸네요.. 며칠 더위속에 지냈던터라.. 시원한 에어컨이 너무 반갑고, 아들이 땀이 많아 온몸을 긁어댔는데 시원하고 땀이 안나니 너무 좋다고 하네요. 28도 설정하고 선풍기만 돌려도 시원하고 좋아요. 적어도 한달은 에어컨 틀고 지내겠죠? 요즘 날이 너무 덥네요. 잘 사용하겠습니다 감사해요. 더보기 사진 비디오 수 6 이미지 펼쳐보기 3"
판매자  . 신고 좋은 장문의리뷰감사드립니다 제품철거수거 무상으로 넣어드렸습니다 설치비도 타업체에 비해 저렴하게 10년전단가 그대로 운영하고있습니다 고장난에어컨 바꾸셨는데 오늘부터 다시 시원하게 남은여름 잘보내셨으면 합니다 저희 기사님들은 오랬동안 함께하신분들로만 이루어져있어서 현장에서 항상 친절하게 응대및 설치해주시고 계십니다 감사합니다
평점 5  . 신고 제품선택 캐리어 스탠드형 16평 24년신형 주거형태20평대싱글 한달사용배송빠르고 좋아욜룔용 1
판매자  . 신고 감사합니다 항상 빠르면서 친절하게 설치및 응대하고있습니다 사용하시다가 문의사항이 있으시면 어제든지 편하게 연락주세요
평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 한달사용부모님 집에 설치해드렸는데 마음에 들어하시네요. 감사합니다. 1
판매자  . 신고 부모님 선물용으로도 많이들 구매하시는 가성비 좋은 제품입니다 삼성제품인데도 오프라인보다 훨씬 저렴하게 판매되고 있습니다 부모님이 맘에들어하시는 만큼 내년여름에도 시원하게 잘사용하셨으면 합니다
"리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 주거형태30평대대가족 스토어 7월 중순 장마가 지나가고 본격적인 무더운 폭염 속에 에어컨 실외시의 고장 .. 1차로 신청 후 기사 방문 예약이 4일 뒤로 잡히고 여름철이라 많이 밀렸나봅니다 며칠을 열대야 속에서 버텼으나, 기사님 방문 후 냉매 충전외 별도의 부품이 필요하다고 5일 뒤 부품 조달 가능하다 하여, 일단 또 버텨봄 .. 기사님 다시 방문하고 재확인 과정에서 컴프레셔 고장 발견 .. 또 부품 조달 기다려야 하는 상황으로 일단 에어컨 정비 취소 후 냉풍기사고 제습기 사서 버텨보자해서 일주일을 버텼는데 도저히 인내하기 힘든 시간들 후, 인터넷에서 우연히 보게된 판매처를 보고 바로 주문하여 금요일 최대한 빨리 와주시면 좋겠다고 요청드리니 다음주 월요일 방문가능하시단 답변에 그래도 제일 빠른 일정으로 감사한 마음이었으나, 금요일 저녁에 토요일 오늘 한 텀의 시간이 가능하다고 회신이 와서 2 30분 도착하셔서설치 등 완료해주고 가셨네요 .. 이 무더위에 두 기사님께서 너무 고생하시더라구요 .. 찬물도 드리고 선풍기도 틀어드렸지만, 역부족인 더위였네요 .. 그래도 이 더위에 너무나도 친철하게 하나하나 다 해주고 가셔서 얼마나 감사한지 모르겠네요 너무 고생하셨다고 말씀 더 전합니다 .. 잘 설치된 덕에 저희 가족모두 16일만에 시원한 에어컨으로 마지막 남은 여름 나렵니다 감사합니다. 10점 만점에 100점입니다 더보기 사진 비디오 수 5 이미지 펼쳐보기 4"
"판매자  . 신고 요즘 서비스센터가 많이 밀렸나보네요 , 저희하늘에어컨은 , 설치날짜를 무리하게 잡는것이아닌 ,지킬수있는 날짜를 말씀드리고, 취소건이생기면 바로바로 순번대로 땡겨드리고 있습니다 , 기사님들도 직영으로 오랬동안 함께해온분들로만 같이 운영하고있어서 , 현장에서 만족감이 아주높습니다 항상친절 꼼꼼하게 설치해주시는 아주 좋은 분들입니다 제품 잘사용하세요 감사합니다"
리뷰 더보기 접기 평점 5  . 신고 제품선택 삼성스탠드에어컨 17평 유풍 9000 한달사용정말 시원하게 잘보냈네요 안샀으면 엄청 힘들었을 여름 진짜 빠른설치 감사합니다!! 친절하신건 말할필요없구요 감사감사합니다!! 이미지 펼쳐보기 1
판매자  . 신고 한달사용리뷰 감사드립니다 만족해 하신만큼 매년여름 시원하게 잘보내셨으면합니다 감사합니다
